@relation statten-island-averages

@attribute 40.574882 numeric
@attribute -74.086237 numeric
@attribute 211244 numeric

@data
40.744218,-73.981618,350200
40.580138,-74.162718,220000
40.547781,-74.138604,420000
40.580392,-74.111064,240000
40.548104,-74.196473,215730
40.538617,-74.160717,469000
40.558799,-74.161711,480000
40.626819,-74.128327,431985
40.578799,-74.079307,460646
40.547689,-74.155603,290000
40.528793,-74.167809,709000
40.708263,-74.00667,155000
40.533656,-74.186883,400000
40.586495,-74.09785,435000
40.549249,-74.149465,525000
40.676248,-73.882689,191111
40.631298,-74.151581,275808
40.554588,-74.202423,337900
40.599959,-74.12356,540000
40.551656,-74.167155,748413
40.628757,-74.148371,340000
40.557111,-74.197265,380000
40.641028,-74.10819,145000
40.582191,-74.161729,120000
40.616358,-74.080069,326700
40.631259,-74.153205,395359
40.556726,-74.197623,410000
40.584895,-74.100915,206000
40.560406,-74.106256,470000
40.573955,-74.102123,415000
40.572489,-74.090805,180000
40.629959,-74.162951,175000
40.625998,-74.126739,518000
40.542419,-74.180608,768778
40.534299,-74.186321,742753
40.580045,-74.134422,690000
40.562433,-74.147639,310000
40.548769,-74.192348,665000
40.641057,-74.085374,424195
40.543708,-74.142865,372500
40.563466,-74.183912,230000
40.560129,-74.186464,175000
40.611882,-74.088389,855000
40.577112,-74.081235,334474
40.62814,-74.115186,366000
40.560266,-74.151591,697000
40.562904,-74.116843,26361000
40.545609,-74.13959,520000
40.557542,-74.140467,335000
40.599786,-74.06876,555000
40.640148,-74.131293,275000
40.626819,-74.128327,431985
40.532783,-74.156317,347425
40.582191,-74.161729,120000
40.548822,-74.16593,415000
40.559748,-74.145394,420000
40.613948,-74.077776,72500
40.588037,-74.152323,453500
40.560668,-74.154872,332500
40.563365,-74.187076,269000
40.550433,-74.139396,520000
40.595141,-74.160244,225000
40.574698,-74.137336,528700
40.625378,-74.108104,540000
40.538685,-74.143878,345050
40.614349,-74.13087,252066
40.628377,-74.131402,280000
40.573593,-74.099281,549855
40.547498,-74.13946,370000
40.636374,-74.159866,322500
40.588527,-74.163292,225000
40.611361,-74.128766,510000
40.595452,-74.100022,612500
40.634355,-74.159952,360000
40.611176,-74.074146,417000
40.581048,-74.101491,675000
40.740775,-73.98418,355000
40.580392,-74.111064,240000
40.611807,-74.066831,494832
40.59679,-74.166872,458000
40.560846,-74.102311,40000
40.521142,-74.209829,375000
40.540594,-74.145294,532500
40.592105,-74.152347,460809
40.56066,-74.185663,443779
40.560422,-74.12204,470000
40.601472,-74.086496,465000
40.687642,-73.972167,320000
40.592623,-74.090482,420000
40.637688,-74.166499,280000
40.594792,-74.100862,10
40.636327,-74.085515,240123
40.775406,-73.98401,555000
40.771096,-73.983448,405000
40.528799,-74.206832,495000
40.614611,-74.167964,340000
40.520055,-74.197013,470000
40.631186,-74.148187,280000
40.611882,-74.088389,855000
40.609527,-74.070571,340000
40.562225,-74.18464,260000
40.601106,-74.129929,300000
40.632505,-74.133936,270000
40.562433,-74.147639,310000
40.527767,-74.183161,425000
40.527444,-74.167308,752500
40.558033,-74.167971,65000
40.58109,-74.155327,340000
40.556382,-74.161449,139050
40.558055,-74.197179,355000
40.562343,-74.182728,589566
40.684007,-73.942587,340000
40.601325,-74.088202,382000
40.525168,-74.206202,620000
40.59878,-74.072633,577800
40.546337,-74.151135,460000
40.63327,-74.153911,362000
40.588014,-74.162308,170000
40.548443,-74.158514,602500
40.539491,-74.200568,10
40.546147,-74.169762,316046
40.711188,-74.00825,160000
40.534651,-74.153061,615000
40.627535,-74.161107,114500
40.540227,-74.210173,630000
40.604393,-74.117543,320000
40.635686,-74.165797,167310
40.579442,-74.112552,660000
40.551727,-74.186153,325000
40.580175,-74.110659,337500
40.56684,-74.135629,570000
40.538033,-74.213201,478201
40.579076,-74.158579,271000
40.545722,-74.152584,435000
40.5363,-74.173523,595000
40.608073,-74.090583,230000
40.550363,-74.14139,610000
40.564241,-74.148753,535000
40.554971,-74.180975,375000
40.523529,-74.22244,890968
40.632629,-74.160624,415000
40.536963,-74.18435,815000
40.631633,-74.155599,203011
40.559587,-74.157415,410000
40.560668,-74.154872,332500
40.577217,-74.081607,461371
40.546621,-74.188536,787000
40.569842,-74.140475,700001
40.632457,-74.141124,323000
40.534097,-74.200813,213850
40.53894,-74.205286,485000
40.554652,-74.155396,540000
40.554285,-74.200701,287500
40.573281,-74.124251,540000
40.637466,-74.137474,196112
40.522698,-74.219935,992500
40.564998,-74.183999,280000
40.530862,-74.194973,495000
40.563365,-74.187076,269000
40.556554,-74.114335,256500
40.538744,-74.171959,379000
40.558748,-74.162833,380000
40.569842,-74.140475,700001
40.579759,-74.079471,206707
40.599774,-74.065184,775000
40.562157,-74.186721,255000
40.587393,-74.148101,525226
40.555352,-74.153953,1000
40.551927,-74.144285,139500
