@relation manhattan-averages

@attribute 40.755243 numeric
@attribute -73.99262999999999 numeric
@attribute 2246508 numeric

@data
40.719251,-74.000385,9600000
40.72235,-73.996625,15500000
40.728944,-73.985259,1625000
40.714478,-74.009606,50000000
40.728723,-73.979886,339000
40.602868,-73.963079,38275463
40.717307,-73.998088,20500000
40.60647,-73.819363,1240000
40.722285,-73.980582,49032
40.708593,-74.01626,705818
40.732459,-74.001261,11000000
40.718466,-73.996463,888000
40.722573,-73.980808,340000
40.727507,-73.987589,9900000
40.717343,-74.015981,2357028
40.726969,-74.000566,1555750
40.742722,-74.00117,775000
40.721821,-74.002189,5890000
40.728772,-73.98,840000
40.754633,-73.994668,3142500
40.740551,-73.991793,7500000
40.717346,-73.991011,25626000
40.723555,-74.008954,4800000
40.726506,-73.996708,3071666
