@relation statten-island-averages

@attribute 40.574882 numeric
@attribute -74.086237 numeric
@attribute 211244 numeric

@data
40.687642,-73.972167,320000
40.563466,-74.183912,230000
40.554565,-74.194513,330000
40.57071,-74.108087,315000
40.547875,-74.192257,595650
40.562225,-74.18464,260000
40.62165,-74.129519,525000
40.625098,-74.125382,440000
40.635914,-74.153484,550000
40.55742,-74.14813,390000
40.533656,-74.186883,400000
40.560512,-74.184751,278000
40.589838,-74.099106,400000
40.58047,-74.102372,510000
40.552191,-74.141529,439600
40.555232,-74.132582,490000
40.62975,-74.148069,215000
40.513524,-74.205284,840000
40.538796,-74.166778,512000
40.556726,-74.197623,410000
40.560129,-74.186464,175000
40.547689,-74.155603,290000
40.577217,-74.081607,461371
40.581669,-74.158019,243333
40.584523,-74.097392,126000
40.560585,-74.126198,400000
40.6144,-74.080816,264000
40.548851,-74.143019,750000
40.580668,-74.09998,450000
40.565389,-74.13551,548000
40.561981,-74.18679,180000
40.581534,-74.098511,995000
40.616502,-74.165131,190000
40.605746,-74.095139,860000
40.633746,-74.140884,220000
40.520011,-74.19578,475000
40.607338,-74.099667,927500
40.58542,-74.151873,260598
40.616603,-74.167941,425779
40.563508,-74.140787,340000
40.563195,-74.107084,275000
40.598831,-74.127502,373000
40.551673,-74.152236,635000
40.626604,-74.118344,380000
40.548443,-74.158514,602500
40.64344,-74.089885,150000
40.564144,-74.11727,533000
40.553316,-74.197255,285000
40.59679,-74.166872,458000
40.536898,-74.146121,175000
40.552557,-74.154566,271000
40.63871,-74.13505,300000
40.609527,-74.070571,340000
40.604822,-74.11753,625000
40.548104,-74.145792,230000
40.575826,-74.126345,185000
40.843853,-73.878541,365000
40.710374,-74.011124,190166
40.601836,-74.086993,346000
40.570326,-74.151124,315000
40.553662,-74.186345,350000
40.582042,-74.152136,825000
40.556068,-74.166234,290000
40.585747,-74.147103,516252
40.562305,-74.140294,325000
40.55712,-74.196921,360000
40.554699,-74.116113,205000
40.57887,-74.103479,435000
40.515233,-74.196306,470000
40.578013,-74.080644,405000
40.575794,-74.136353,499999
40.543187,-74.172641,464000
40.532783,-74.156317,347425
40.634618,-74.159276,460306
40.723319,-73.944142,365000
40.548084,-74.156575,187666
40.719489,-73.857458,449500
40.681947,-73.952748,4000000
40.539216,-74.177774,100000
40.582662,-74.094899,323000
40.54093,-74.153241,645000
40.506903,-74.223487,355000
40.55341,-74.195053,280000
40.554285,-74.200701,287500
40.622356,-74.16759,180000
40.545306,-74.178583,405000
40.550981,-74.163203,480000
40.537802,-74.152221,460000
40.539325,-74.145642,302152
40.632261,-74.131117,400000
40.574461,-74.129007,420000
40.592527,-74.152453,453664
40.56025,-74.105443,252000
40.540562,-74.197758,500500
40.575077,-74.10765,420000
40.701379,-73.950292,100
40.538869,-74.147442,535000
40.522363,-74.175985,670000
40.554971,-74.180975,375000
40.594097,-74.098908,400000
40.635268,-74.129202,570220
40.695103,-73.91624,525000
40.525289,-74.214816,817000
40.556382,-74.161449,139050
40.547443,-74.197731,330000
40.543412,-74.154382,463000
40.625422,-74.159656,282500
40.63157,-74.13973,461370
40.628758,-74.113431,393750
40.565249,-74.139954,440000
40.552977,-74.195907,340000
40.636382,-74.160482,259000
40.522326,-74.214019,320000
40.641001,-74.108454,145000
40.543225,-74.190886,695000
40.634646,-74.169693,102000
40.604226,-74.085419,390000
40.562291,-74.187313,298000
40.539447,-74.204432,325000
40.636374,-74.159866,322500
40.546621,-74.188536,787000
40.630655,-74.141493,185299
40.641057,-74.085374,424195
40.540031,-74.151061,375000
40.583806,-74.092204,177600
40.591102,-74.154641,485000
40.565032,-74.108015,475000
40.70805,-74.009919,365000
40.772149,-73.87439,154457
40.53894,-74.205286,485000
40.60501,-74.093833,499000
40.530752,-74.203069,502000
40.619016,-74.153659,284900
40.601322,-74.098936,825000
40.535334,-74.179925,1200000
40.574199,-74.101667,499500
40.579181,-74.114328,535500
40.611887,-74.128823,401528
40.528799,-74.206832,495000
40.551651,-74.164725,460000
40.540732,-74.157357,480000
40.549958,-74.173981,333000
40.61066,-74.062081,300000
40.547527,-74.195174,309000
40.586398,-74.096725,400000
40.553069,-74.201075,266143
40.617841,-74.120512,415000
40.551927,-74.144285,139500
40.545609,-74.13959,520000
40.556012,-74.132455,448500
40.538622,-74.144661,405000
40.53999,-74.151111,320000
40.581155,-74.100691,470000
40.514139,-74.20606,700000
40.561574,-74.184803,235000
40.610348,-74.157679,15000
40.640742,-74.094318,210000
40.562215,-74.182703,519307
40.680467,-73.843729,379554
40.579108,-74.107435,218335
40.595528,-74.103486,880000
40.586042,-74.164123,250000
40.586925,-74.097233,400000
40.569842,-74.140475,700001
40.541352,-74.160244,620000
40.545015,-74.150848,440000
40.563532,-74.13832,365000
40.564535,-74.14394,574000
40.537627,-74.192816,763687
40.611363,-74.085385,200000
40.605559,-74.096441,1800000
40.605388,-74.098919,1225000
40.608482,-74.08383,242050
40.62624,-74.15628,760000
40.554878,-74.142502,367000
40.553087,-74.169143,799326
40.634049,-74.138361,197000
40.564298,-74.150011,425000
40.71671,-74.00316,455000
40.56351,-74.183954,225000
40.605345,-74.088124,400000
40.564651,-74.15386,475000
40.55889,-74.120927,355000
40.574942,-74.116404,495000
40.590425,-74.149973,327500
40.547474,-74.195359,309000
40.530905,-74.167496,770000
40.55151,-74.200423,360000
40.563067,-74.138629,100
40.538198,-74.145798,304200
40.560729,-74.146399,420000
40.628277,-74.144964,17900000
40.582465,-74.106121,415000
40.603902,-74.087704,340000
40.545756,-74.178874,810000
40.547297,-74.151121,405000
40.561033,-74.161191,340000
40.572927,-74.128996,420000
40.531213,-74.201356,365000
40.539658,-74.196351,779979
40.586893,-74.153733,530000
40.573514,-74.093477,435000
40.537032,-74.154854,560000
40.587285,-74.097954,305000
40.535352,-74.151568,400000
40.62361,-74.092939,805000
40.588373,-74.092139,335000
40.586904,-74.157091,592000
40.611798,-74.093315,435750
40.576661,-74.161057,333000
40.589752,-74.150712,500
40.579567,-74.154733,277500
40.555625,-74.157676,372500
40.571384,-74.132836,546000
40.54246,-74.197321,395000
40.541083,-74.158214,775000
40.523719,-74.216278,425000
40.545641,-74.147465,390000
40.53631,-74.148531,664900
40.628377,-74.131402,280000
40.635134,-74.164819,150000
40.641575,-74.108418,560037
40.581693,-74.087029,437000
