@relation manhattan-averages

@attribute 40.755243 numeric
@attribute -73.99262999999999 numeric
@attribute 2246508 numeric

@data
40.748487,-74.004583,6536115
40.716931,-74.005754,4425000
40.741264,-73.995299,2160000
40.723809,-74.009207,1956058
40.713873,-74.007903,2739000
40.731207,-74.002163,409500
40.715447,-73.982769,660000
40.724478,-74.009628,2950000
40.719573,-73.989221,28000000
40.745263,-74.00106,10
40.73235,-73.993474,9602889
40.71321,-73.990387,1893750
40.723061,-74.00828,3865000
40.747936,-73.991639,4000000
40.725635,-73.978131,630000
40.728638,-73.994988,925000
40.744536,-73.992277,1650000
40.712934,-74.000891,893171
40.710446,-73.991227,12300
40.73805,-74.048613,1985587
40.708377,-74.014067,6598312
40.715131,-74.006879,3279452
40.729065,-73.989906,1021000
40.735886,-74.004515,25000000
40.726853,-74.001731,405000
40.737465,-73.995153,2450000
40.733672,-74.005849,6000000
40.725271,-74.007386,6400000
40.742431,-73.990804,3750000
40.713439,-73.979449,663333
40.742208,-73.9947,2035000
40.736921,-73.998406,1501500
40.602868,-73.963079,38275463
40.742411,-73.996418,785833
40.750121,-73.981516,543250
40.730972,-74.003988,2650000
40.736292,-73.996841,998002
40.736835,-73.997743,1716250
40.728951,-73.993319,1300000
40.744674,-74.005091,2445000
40.734011,-73.994553,1200000
40.733007,-73.990331,1310000
40.740111,-73.996875,3050000
40.738154,-73.993329,1450000
40.718843,-74.009231,3378170
40.728268,-73.980787,2105000
40.743111,-73.990642,6181500
40.732296,-73.996076,2324166
40.739322,-74.002523,3092500
40.70811,-74.007549,1167954
40.722122,-74.011131,2300000
40.741965,-73.986186,999000
40.71862,-74.002908,2050000
40.733317,-74.003312,24000000
40.723418,-73.981575,245000
40.733697,-73.991331,59720000
40.727744,-74.00471,1316666
40.742731,-73.995066,1253333
40.726691,-73.996533,596750
40.741694,-74.002596,4251000
40.710077,-74.00697,1605000
40.746675,-73.992627,30500000
40.729758,-73.981553,4750000
40.735847,-74.000031,19200000
40.715029,-74.010394,3035184
40.734516,-73.995751,1646666
40.734744,-73.998033,5343594
40.725997,-73.986807,545000
40.724314,-73.985338,817614
40.717431,-74.009317,2095000
40.736694,-73.999382,458000
40.750579,-73.986279,3189488
40.633595,-73.973752,600000
40.744918,-74.004027,1525000
40.718831,-74.004314,1425000
40.724234,-73.989894,6090000
40.714089,-73.989687,2125000
40.749007,-73.990319,18800000
40.71716,-74.008532,2800000
40.725687,-73.992579,4142500
40.728231,-74.003509,703364
40.708593,-74.01626,705818
40.7246,-73.996007,3115000
40.755354,-73.992515,1416899
40.715341,-73.73179,165000
40.73137,-74.009932,1355400
40.722346,-74.010194,5200000
40.704315,-74.011876,173000000
40.705142,-74.006955,270000000
40.734962,-74.004678,514460
40.730737,-73.990352,2235000
40.744804,-73.988194,6451500
40.737865,-73.999846,1011250
40.73708,-73.991587,1056000
40.717483,-74.00552,3091666
40.721656,-74.002507,724431
40.73587,-74.002387,1310000
40.745928,-74.003339,1275000
40.725228,-73.993721,560000
40.745931,-74.000734,630000
40.720201,-73.996608,1950100
40.718011,-74.005173,1500000
40.724411,-73.979075,1630217
40.746167,-73.988395,3715000
40.740886,-73.996171,2358333
40.721816,-73.998466,3700000
40.742008,-74.000592,5617500
40.704701,-74.007517,46000000
40.734089,-73.993823,4995000
40.744999,-73.999387,1795000
40.740622,-74.002971,532500
40.740626,-74.00734,190031704
40.633595,-73.973748,489000
40.71401,-73.978857,597041
40.719809,-74.00081,13800000
40.724142,-73.983289,6500000
40.736346,-74.006984,1102000
40.721374,-73.982947,3652500
40.730676,-73.987674,1650000
40.737668,-74.005276,1287500
41.993411,-73.872028,480000
40.726651,-74.000732,2200000
40.717667,-74.006994,2325000
40.744111,-73.989236,8900000
40.742507,-73.9992,1775000
40.705254,-74.008574,651411
40.724856,-73.997642,17187500
