@relation hs2012

@attribute Latitude numeric
@attribute Longitude numeric
@attribute Value numeric

@data
37.791077,-122.414339,950000
37.777347,-122.444138,680000
37.761419,-122.411866,639000
37.78069,-122.38922,952000
37.733129,-122.41458,223000
37.771144,-122.389123,668000
37.771218,-122.387925,957000
37.782711,-122.460433,980000
37.790506,-122.396252,4230000
37.759134,-122.442397,830000
37.762294,-122.437908,789000
37.760305,-122.391409,727000
37.782585,-122.390403,1080000
37.735258,-122.419717,779000
37.789525,-122.391175,1275000
37.77393,-122.396241,615000
37.759973,-122.390426,950000
37.79929,-122.437277,710000
37.745211,-122.506769,600000
37.779454,-122.396676,850000
37.783571,-122.390701,205720
37.759334,-122.409815,748000
