@relation tobs-averages

@attribute Latitude numeric
@attribute Longitude numeric
@attribute Value numeric

@data
43.0683,-94.3053,-105.389975
36.2872,-88.2958,-14.423604
36.4194,-97.8747,-52.392554
40.4925,-107.2547,-151.664219
34.2256,-92.0189,13.393968
44.6997,-87.3967,-91.803048
39.65,-105.87,-143.60898
46.9878,-104.1567,-27.590357
37.5,-113.94,-73.596376
32.6053,-93.2947,23.217189
43.3606,-70.4697,-70.018868
36.2747,-91.5056,-5.793211
39.775,-105.1169,-123.5465
41.0233,-100.3669,-160.008592
39.46,-119.94,-49.200501
39.3686,-89.0867,-53.389503
37.9458,-79.9542,-74.416187
37.87,-109.45,-95.797533
34.6997,-83.7261,-19.823756
67.25,-150.18,-130.963148
39.38,-106.2,-160.006241
36.8581,-92.5875,-27.973102
41.785,-70.9175,-29.961581
37.49,-112.58,-115.68808
40.7244,-95.0192,-78.571164
42.3489,-77.7044,-76.581786
36.6831,-76.7683,6.82197
38.4747,-100.9175,-121.209708
40.075,-95.5189,-73.17173
37.8994,-86.7072,-34.428634
39.4206,-79.005,-57.594032
44.33,-122.09,-69.468736
43.3008,-89.3269,-104.800504
46.81,-121.33,-69.090322
44.61,-122.23,-62.701491
42.8278,-90.7889,-90.276127
33.9294,-93.8583,17.802043
39.8297,-105.2353,-113.977418
17.9783,-66.0875,246.529327
43.1342,-90.8372,-110.034652
30.4292,-91.2069,49.81755
32.3919,-93.7803,24.398911
44.5772,-75.1097,-59.976803
36.07,-105.63,-122.861327
45.0983,-87.6236,-110.723312
40.0797,-111.6044,-74.654998
42.205,-121.1314,-20.621623
60.26,-149.34,-18.207898
35.6467,-118.3608,36.489535
30.5317,-86.4928,38.856757
40.3533,-83.7747,-62.225986
42.6772,-75.5067,-55.588848
43.23,-121.81,-1.463476
46.3153,-118.0022,-90.600605
33.3,-81.0306,-8.984368
40.11,-87.9567,-51.250387
44.2114,-86.2939,-84.185004
44.05,-115.44,-92.491783
40.89,-115.2,-100.693115
46.6539,-68.0089,-92.195663
39.3933,-81.2192,-55.442439
43.6478,-70.675,-85.375858
35.2667,-105.3572,-95.426106
40.7831,-76.8617,-48.973607
42.7189,-98.2158,-100.221016
41.0461,-83.6622,-74.423036
42.9108,-71.2008,-79.994287
39.2367,-107.9797,-159.226293
43.4047,-95.7483,-101.172706
34.2431,-116.9169,-10.06424
41.0372,-94.3942,-98.784071
48.7167,-111.4747,-33.953731
36.18,-108.95,-67.108981
35.2006,-103.6867,-59.769746
32.7056,-94.7889,16.812383
42.2486,-84.7736,-88.798469
39.57,-105.8,-157.782282
41.9725,-73.2208,-62.200434
44.5486,-95.0997,-100.80007
42.0289,-97.4855,-105.770049
40.6661,-96.1892,-72.153469
37.3789,-107.6592,-136.00928
43.3081,-87.9553,-92.426895
33.2064,-97.7761,-14.385871
42.75,-118.69,-118.008861
36.5803,-85.1256,-44.370241
41.6267,-71.2092,-12.168012
43.8769,-103.4578,-66.251603
35.15,-86.5411,16.636868
21.6792,-157.9453,175.840861
37.7417,-95.9333,-67.802138
47.68,-121.61,-27.525219
34.7392,-90.7664,17.801153
55.4908,-132.6222,28.30694
31.1681,-81.5022,100.010634
46.3047,-96.5217,-54.375799
44.0908,-92.64,-97.609102
36.7408,-105.5956,-136.283083
40.03,-105.58,-132.778023
33.5972,-85.0806,-1.252592
36.7458,-86.2258,-25.385997
43.4022,-94.3831,-104.440826
34.0219,-85.9878,38.743103
46.6694,-94.1089,-67.799545
39.3619,-123.1286,76.778248
25.9492,-81.7139,204.396244
48.9981,-110.2158,-32.668624
33.1211,-117.09,82.3393
37.9311,-98.0297,-108.746442
43.1994,-85.7717,-56.545597
37.9233,-95.4242,-71.003148
41.68,-111.42,-92.387583
42.8633,-70.8997,-71.191595
41.0517,-95.7492,-85.383389
38.3422,-83.1036,-73.393837
39.1661,-85.9228,-26.667112
38.5731,-122.4406,48.988381
43.8567,-70.4664,-92.187169
39.6567,-102.1192,-145.383605
38.8417,-104.9742,-170.043323
59.7,-150.71,-18.217122
30.7064,-95.5422,43.217345
40.1519,-89.3386,-67.731022
37.0875,-82.9925,-83.400051
34.1864,-90.5572,22.209441
34.5592,-115.7442,13.26455
45.6911,-85.5464,-75.584999
37.5339,-83.3492,-83.398034
41.47,-111.5,-93.754457
48.26,-121.6036,-32.256413
44.7742,-107.5217,-54.894608
45.1219,-122.07,-54.230815
42.5492,-88.8753,-101.396054
60.98,-153.92,-22.35834
59.4503,-136.3614,15.000675
46.7614,-104.9619,-38.81315
40.6633,-90.4447,-66.796391
61.5664,-149.2542,-8.975659
36.86,-106.23,-133.573529
47.6,-114.6833,-126.47117
32.6089,-85.0756,7.551065
36.9825,-104.3753,-119.646059
38.9583,-95.2514,-81.235714
35.9419,-85.7892,-14.383372
39.6842,-111.2056,-143.549614
61.08,-146.3,-37.337378
34.7522,-112.1114,-78.453092
48.57,-120.78,-37.61783
35.14,-112.15,-78.71207
41.6117,-86.7297,-53.436502
41.9983,-72.2606,-78.775679
42.9919,-97.8703,-98.824561
39.0642,-77.8883,-11.204685
38.7297,-98.225,-128.994875
36.3561,-91.8036,-5.796739
45.19,-119.25,-74.369409
34.9553,-93.1594,5.628747
33.595,-112.3014,-11.649464
37.4725,-122.4433,56.832494
44.21,-103.79,-48.319569
46.35,-121.51,-28.60338
44.7442,-116.4325,-133.442418
27.6528,-80.4031,216.577492
40.4547,-88.1417,-70.230866
61.9772,-151.2169,-9.011372
44.3544,-103.743,-48.293333
38.9817,-81.5658,-54.418214
43.2581,-72.0028,-81.21431
63.4258,-150.3117,-126.676668
44.9153,-69.0539,-97.784903
43.73,-113.83,-126.403464
34.1206,-115.85,13.346534
31.1444,-99.3492,-33.281634
36.0606,-102.5211,-66.594314
35.7044,-79.8378,-37.779283
43.9592,-115.8453,-109.157556
37.71,-107.51,-164.208512
38.4844,-93.2556,-72.218286
44.96,-111.29,-119.800328
40.4667,-78.2,-74.594262
45.8944,-69.9647,-111.030691
33.0094,-109.9855,-38.53469
29.6319,-81.2061,117.69353
42.76,-112.48,-136.613634
43.0864,-95.6292,-101.213716
42.8267,-71.6261,-87.80472
42.6617,-71.9358,-103.187614
44.0122,-97.5242,-75.396119
35.0967,-82.9508,-19.736589
39.7997,-101.0422,-151.012147
35.6967,-80.6228,-25.723488
43.5139,-112.0125,-177.008333
