@relation tobs-averages

@attribute Latitude numeric
@attribute Longitude numeric
@attribute Value numeric

@data
45.9336,-90.4506,-103.966667
40.0839,-88.2403,-17
47.9186,-108.5244,-24.75
36.5297,-97.4472,-56.333333
42.6469,-95.1933,-103.966667
32.4714,-87.2314,100
31.4403,-98.5903,10.484848
46.44,-112.19,-153
45.0853,-67.1203,-39
55.35,-131.7,0
37.8444,-79.1303,-61.25
46.6447,-88.4811,-103.966667
31.6783,-92.1289,10.484848
43.39,-110.13,-230
48.86,-118.4,-91.5
38.0422,-78.0061,-47
32.5067,-97.3444,10.484848
30.6264,-89.055,65.5
44.0761,-108.9547,-250
37.6456,-98.7281,-56.333333
45.1369,-69.2806,-103.966667
35.8444,-92.0978,10.484848
26.7458,-81.4264,220.333333
44.0728,-103.2108,-25
48.06,-112.76,-86.75
39.9969,-79.5964,-98.5
43.8769,-103.4578,-25
37.84,-111.88,-140.5
46.345,-120.0289,-13
42.8083,-103.0533,-233
43.7467,-93.7367,-103.966667
44.9628,-115.4961,-169.5
44.98,-90.5545,-103.966667
38.4306,-122.8647,43
39.8081,-110.2569,-150
40.6117,-122.5281,-48.75
34.4094,-78.7914,-26.285714
46.2061,-67.8417,-72.5
37.2614,-93.5911,-56.333333
41.315,-94.0183,-103.966667
43.7639,-94.1661,-103.966667
42.2417,-83.6933,-82
48.93,-121.2,20.5
39.2872,-94.2225,-103.966667
39.7275,-79.9131,-78
47.8039,-103.2892,-50
41.7769,-99.1433,-103.966667
35.6808,-78.9158,-26.285714
31.1444,-99.3492,11
30.9539,-85.8831,65.5
34.2833,-86.9142,10.484848
40.1306,-99.8278,-142
33.7478,-112.5983,72
41.6117,-86.7297,-63
37.9833,-122.0692,67
48.7142,-121.1431,-5
47.29,-120.37,-13
26.86,-80.0553,220.333333
42.28,-105.58,-161
32.7692,-94.3592,10.484848
41.5667,-88.0833,-56
39.5572,-107.7261,-147.5
35.5283,-108.703,-104.5
45.7475,-102.7969,-111.5
46.36,-121.08,-29
38.8519,-76.7683,-68.666667
33.8706,-83.1136,83
38.2778,-85.7917,10.484848
39.635,-91.7231,-103.966667
46.4925,-69.2864,-103.966667
37.9492,-107.8736,-83
47.2467,-94.2228,-103.966667
46.9244,-114.0911,-60.5
39.0303,-76.9314,-68.666667
40.6475,-80.3861,-61.25
33.3503,-105.14,-8.5
45.8081,-120.8428,-29
36.6619,-75.9114,51.5
44.5078,-123.4575,34
36.1075,-85.5033,-35
41.97,-111.6,-89
39.8383,-96.6364,-73.2
38.9989,-79.1361,-106
44.5036,-109.9639,-115
37.2275,-119.2206,61
42.205,-121.1314,6
40.155,-103.1417,-261
43.6725,-92.0747,-103.966667
37.8428,-94.7086,-73.2
39.8289,-88.9506,10.484848
35.5044,-82.5967,-33
39.7556,-103.4986,-261
42.4881,-104.1564,-233
41.665,-70.3039,1
41.3044,-95.3844,-103.966667
38.8867,-102.7233,-161
33.1689,-95.0056,10.484848
40.9936,-85.775,-63
34.8792,-88.6178,10.484848
40.5617,-110.4922,-150
44.37,-110.58,-115
61.5889,-149.0992,6
38.92,-119.92,-42
33.1908,-102.2681,-70.75
41.38,-111.92,-122.75
33.5214,-79.0975,-26.285714
37.89,-107.71,-83
37.0092,-92.7561,-56.333333
39.7675,-101.8067,-94
44.2114,-86.2939,-103.966667
44.5028,-72.2203,-54.222222
47.4597,-111.3847,-86.75
65.25,-146.15,-103.966667
47.8214,-101.2922,-28
39.2775,-103.4958,-261
40.9153,-97.5997,-103.966667
28.0353,-97.4972,30.181818
42.3964,-96.3778,-103.966667
19.3167,-155.8833,106
40.8656,-72.8642,1
42.44,-122.23,-48.75
38.5167,-81.6453,-46
43.7806,-89.3169,-103.966667
35.6494,-94.1542,10.484848
44.5003,-71.3331,-103.966667
34.5697,-93.1947,10.484848
40.2986,-86.5067,-63
43.7028,-88.9989,-103.966667
33.9283,-78.3894,-26.285714
41.735,-111.8564,-89
38.4461,-106.7611,-222
40.5906,-111.6369,-63.428571
43.3894,-92.0939,-103.966667
42.665,-74.3036,-54.222222
39.02,-119.7089,-22
41.7436,-118.2258,-85.666667
46.7603,-117.1861,-148
60.26,-149.34,-28.666667
45.7717,-108.4811,-42.666667
43.3456,-111.7847,-208.5
43.7003,-71.4664,-54.222222
44.7742,-107.5217,-94
43.8803,-85.4994,-103.966667
39.8183,-97.6375,-73.2
47.15,-116.27,-148
41.7944,-72.9319,1
37.0683,-88.7725,-22
30.0564,-90.5803,65.5
44.58,-107.2,-24.75
35.1108,-81.9675,-33
37.5122,-119.6331,61
41.1381,-87.8856,-56
46.1581,-98.4,-78
43.9522,-71.9156,-54.222222
33.84,-101.8581,-70.75
64.9194,-147.9372,-103.966667
40.6864,-100.0536,-142
40.5694,-84.5364,-63
36.07,-105.63,-112.666667
45.1017,-114.8508,-85.666667
44.07,-70.7467,-103.966667
38.7956,-105.2003,-83
45.3167,-95.6167,-44.333333
35.5392,-86.2283,10.484848
43.5594,-90.8761,-103.966667
38.6078,-97.9597,-73.2
33.1714,-101.7981,-70.75
34.4417,-83.5161,-33
26.1408,-80.1061,200
43.4406,-88.6325,-103.966667
41.4086,-102.9661,-144
31.3072,-86.5225,10.484848
21.9592,-159.6758,106
40.0978,-98.5197,-73.2
44.9489,-72.1911,-54.222222
40.36,-111.09,-94
41.06,-106.71,-87
43.0161,-84.18,-63
28.3378,-82.26,220.333333
42.2792,-91.525,-103.966667
35.7425,-78.8369,-26.285714
34.2208,-95.615,10.484848
32.3697,-112.86,-22.5
21.6792,-157.9453,106
42.76,-112.48,-183
41.5747,-90.4006,-103.966667
