@relation hs2012

@attribute Latitude numeric
@attribute Longitude numeric
@attribute Value numeric

@data
37.754904,-122.508538,694212.125865
37.744017,-122.424846,889361.042265
37.771588,-122.388536,1003625.072637
37.763971,-122.504653,695275.65823
37.72721,-122.395677,242069
37.735635,-122.414426,459920.202764
37.719633,-122.39281,503529.766885
37.773603,-122.395668,767033.767378
37.71023,-122.426265,388627.700933
37.804149,-122.446402,825234.317119
37.790506,-122.396252,1881181.818182
37.774867,-122.394176,766768.210803
37.756588,-122.476261,694396.556658
37.785794,-122.424669,761730.875336
37.768294,-122.421876,755000
37.73537,-122.42443,506017.367548
37.793212,-122.423746,980790
37.771144,-122.389123,931937.5
37.777431,-122.393707,1006815.557097
37.760305,-122.391409,773042.75
37.751855,-122.399959,757429.384745
37.771144,-122.389123,931937.5
37.779454,-122.396676,950120.793254
37.725277,-122.395194,327373.686854
37.790506,-122.396252,1881181.818182
37.803061,-122.421044,1624412.363318
37.790079,-122.390468,1064666.666667
37.739253,-122.423677,724987.192747
37.771218,-122.387925,1010495.333333
37.805426,-122.424814,1622207.26431
37.758079,-122.424183,1401335.843716
37.751723,-122.422791,1104781.364508
37.771144,-122.389123,931937.5
37.778241,-122.393224,1008519.603273
37.774718,-122.426699,417111.787697
37.799718,-122.432113,1158815.471272
37.779732,-122.45535,840377.960061
37.785994,-122.48533,1175728.382394
37.805684,-122.419661,1152851.641693
37.746964,-122.406261,636054.809054
37.793228,-122.40891,1527237.81042
37.771218,-122.387925,1010495.333333
37.725277,-122.395194,327373.686854
37.793212,-122.423746,980790
37.792258,-122.415965,1174803.552053
37.793212,-122.423746,980790
37.793904,-122.431749,821333.333333
37.778936,-122.495073,1248927.720873
37.771218,-122.387925,1010495.333333
37.801951,-122.440422,823817.850763
37.782983,-122.407883,16600000
37.738435,-122.432071,535556.288392
37.737371,-122.382294,341035.714231
37.800064,-122.42468,1110707.28842
37.785994,-122.48533,1175728.382394
37.749431,-122.507083,695316.710524
37.768294,-122.421876,755000
37.77393,-122.396241,767012.913861
37.763857,-122.403233,545000
37.790506,-122.396252,1881181.818182
37.786889,-122.422165,761680.859204
37.799393,-122.420062,1206217.697269
37.77354,-122.417009,438168.634807
37.797712,-122.443364,819514.171312
37.766295,-122.447136,1002366.664543
37.785794,-122.424669,761730.875336
37.745106,-122.415678,840187.805734
37.782389,-122.426668,479754.901086
37.765262,-122.424716,798972.726075
37.779454,-122.396676,950120.793254
37.735389,-122.430286,545761.083428
37.788962,-122.437527,818056.701798
37.800961,-122.422447,1357875.044915
37.771144,-122.389123,931937.5
37.768294,-122.421876,755000
37.790214,-122.421362,980790
37.785786,-122.392112,1176800.833196
37.757988,-122.409946,686201.109168
37.735041,-122.416045,459431.219331
37.760305,-122.391409,773042.75
37.741068,-122.506604,696198.844263
37.785794,-122.424669,761730.875336
37.789024,-122.442996,749181.525128
37.785615,-122.431051,812111.768176
37.793212,-122.423746,980790
37.798636,-122.413205,957812.017337
37.790506,-122.396252,1881181.818182
37.787114,-122.42414,761716.348627
37.798116,-122.42288,1030344.778056
37.778241,-122.393224,1008519.603273
37.783772,-122.393748,930530.555752
37.76402,-122.451665,1192721.178533
37.790506,-122.396252,1881181.818182
37.743392,-122.423962,888486.110969
37.761633,-122.489559,731296.77739
37.785786,-122.392112,1176800.833196
37.753366,-122.443062,573235.654717
37.798636,-122.413205,957812.017337
37.771926,-122.439558,898675.429788
37.782983,-122.407883,16600000
37.709845,-122.467858,366092.137007
37.745382,-122.417702,987846.049953
37.773982,-122.421936,416694.366325
37.759973,-122.390426,848722.273928
37.785794,-122.424669,761730.875336
37.7851,-122.420587,673804.220246
37.783685,-122.3915,930529.344591
37.783516,-122.452793,838532.605721
37.733129,-122.41458,459557.120183
37.799048,-122.44065,815934.549326
37.76013,-122.475023,751710.859905
37.803233,-122.414097,926932.460467
37.785794,-122.424669,761730.875336
37.790506,-122.396252,1881181.818182
37.794716,-122.407831,1884749.96924
37.771628,-122.387444,1010495.333333
37.77393,-122.396241,767012.913861
37.783571,-122.390701,929951.063703
37.779454,-122.396676,950120.793254
37.767556,-122.42798,829018.008227
37.734058,-122.440357,563718.885374
37.793212,-122.423746,980790
37.774323,-122.445028,731288.349582
37.745787,-122.416608,904538.528824
37.790506,-122.396252,1881181.818182
37.763857,-122.403233,545000
37.709757,-122.468304,365839.535374
37.761419,-122.411866,684282.129162
37.771144,-122.389123,931937.5
37.760305,-122.391409,773042.75
37.790506,-122.396252,1881181.818182
37.754334,-122.444984,572877.285241
37.771144,-122.389123,931937.5
37.753757,-122.424935,1110870.919554
37.790506,-122.396252,1881181.818182
37.709845,-122.467858,366092.137007
37.766468,-122.4329,927471.618515
37.790506,-122.396252,1881181.818182
37.783571,-122.390701,929951.063703
37.790506,-122.396252,1881181.818182
37.76251,-122.442207,895155.525218
37.789746,-122.390856,1064666.666667
37.785876,-122.477366,779893.613675
37.76783,-122.445116,998473.845866
37.793228,-122.40891,1527237.81042
37.785047,-122.446121,727970.194413
37.801282,-122.41921,1481498.313612
37.790214,-122.421362,980790
37.799048,-122.44065,815934.549326
37.76187,-122.468522,778148.554843
37.735021,-122.425495,506086.6821
37.760305,-122.391409,773042.75
37.750946,-122.420847,952522.684513
37.725627,-122.461631,376562.536452
37.75807,-122.48716,684960.392983
37.768294,-122.421876,755000
37.786236,-122.389074,941669.465486
37.748436,-122.432181,898704.599377
37.7614,-122.436492,963136.662379
37.764366,-122.440356,895477.476836
37.771144,-122.389123,931937.5
37.71025,-122.467494,366540.745201
37.73537,-122.42443,506017.367548
37.783475,-122.398897,1027614.239439
37.717532,-122.450003,398458.692452
37.793212,-122.423746,980790
37.771218,-122.387925,1010495.333333
37.741647,-122.408643,635486.74218
37.709757,-122.468304,365839.535374
37.744398,-122.42123,1083294.039295
37.777431,-122.393707,1006815.557097
37.790506,-122.396252,1881181.818182
37.790506,-122.396252,1881181.818182
37.771144,-122.389123,931937.5
